CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
China,CHN,Shaanxi,CHN_SN,STATE_TOTAL,20230115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326,5,Over 50%,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Shaanxi,CHN_SN,STATE_TOTAL,20230116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326,5,Over 50%,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Shaanxi,CHN_SN,STATE_TOTAL,20230117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Shaanxi,CHN_SN,STATE_TOTAL,20230118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230101,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,5918,0,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230102,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,5986,0,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230103,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,6095,0,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230104,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,6274,0,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230105,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,6498,1,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230106,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,6750,1,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230107,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,6965,1,Over 50%,37.96,37.96,37.96,37.96,37.96,37.96,,,48.96,48.96,48.96,48.96,48.96,48.96,,,55.95,55.95,55.95,55.95,55.95,55.95,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230108,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,"No policy change has been found. The policy requirements stay the same as those on 30/07/2021 and 01/10/2021.    https://archive.ph/AOSaV  https://archive.fo/PDdkd",,,,,,,,,,,,,,,,,7077,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230109,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230110,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230111,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230112,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230113,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,"No policy change has been found. The policy requirements stay the same as those on 30/07/2021 and 01/10/2021.    https://archive.ph/AOSaV  https://archive.fo/PDdkd",,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230114,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230115,3.00,0,,,,,3.00,0,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,3.00,1,,,,,3.00,1,,5.00,1,,2.00,1,,,,,2.00,1,,,,,,,,,,,,,,,,,,7167,1,Over 50%,35.19,35.19,35.19,35.19,35.19,35.19,,,47.40,47.40,47.40,47.40,47.40,47.40,,,54.17,54.17,54.17,54.17,54.17,54.17,,,0.00,0.00
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7167,1,Over 50%,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Shanxi,CHN_SX,STATE_TOTAL,20230118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230101,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,"Testing is available but now charges a low fee (equivalent to the cost of test for healthcare providers) starting Jan. 1, 2023. Certain hospitals have reduced capacity for testing to only hospital patients and their support persons starting Jan. 2; other testing locations remain operational.     https://web.archive.org/web/20230116093139/https://tj.news.fang.com/open/38347198.html  https://web.archive.org/web/20230116094402/http://society.sohu.com/a/612573975_355437",0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,3511,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230102,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,3576,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230103,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,3645,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230104,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,3821,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230105,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,3947,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230106,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,4101,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230107,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,4246,3,Over 50%,65.28,65.28,65.28,65.28,65.28,65.28,,,58.59,58.59,58.59,58.59,58.59,58.59,,,66.96,66.96,66.96,66.96,66.96,66.96,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230108,2.00,1,,,,,2.00,1,,2.00,0,,,,,2.00,0,,2.00,1,,,,,2.00,1,,3.00,0,,,,,3.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,2.00,,,2.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,"Masks are still required for some public spaces such as supermarkets, public transports, and exam centres. There is no strict overall policy but locally, these requirements are enforced to an extent.  http://web.archive.org/web/20230118052311/https://wsjk.tj.gov.cn/ZTZL1/ZTZL750/YQFKZL9424/FKDT1207/202301/t20230108_6071692.html  http://web.archive.org/web/20230118053618/http://www.tjwqrc.com/zxxq_50E4FAB534E38E34.shtml",5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,4322,3,Over 50%,62.50,62.50,62.50,62.50,62.50,62.50,,,57.03,57.03,57.03,57.03,57.03,57.03,,,65.18,65.18,65.18,65.18,65.18,65.18,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230109,1.00,1,,,,,1.00,1,"Starting Jan. 8, the central government recommends a shift in pandemic management, which suggests that schools should largely operate as usual this coming semester. When there are outbreaks in schools, online classes are recommended in certain scenarios to protect the health of staff and students.   http://web.archive.org/web/20230118154440/https://tongxun.haoyundao.net/showinfo-1-24035-0.html    ",1.00,1,,,,,1.00,1,"No more enforced closures but recommend closing when there are outbreaks and recommend routine cleaning and screening overall.   http://web.archive.org/web/20230118160029/https://m.gmw.cn/baijia/2023-01/08/1303247725.html  ",1.00,1,,,,,1.00,1,"Recommend reducing the frequency and size of public gatherings such as markets and festivals and using precautions such as masking and ensuring airflow.   http://web.archive.org/web/20230118161238/http://www.moa.gov.cn/xw/qg/202301/t20230105_6418299.htm",0.00,,,,,,0.00,,"No restrictions on size of gatherings, but recommend routine screening and monitoring, as well as keeping the gathering space ventilated and sanitized.  http://web.archive.org/web/20230118161759/http://k.sina.com.cn/article_1912032243_71f74bf30200179rx.html",0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,"No restriction on domestic travels since the Health Code program is no longer used or checked at entries. Limited travelling is recommended to reduce the spread, especialing during the holiday (Lunar New Year) season.   http://web.archive.org/web/20230118163047/https://www.tj.gov.cn/sy/ztzl/tjsfyyqfkzt/yqdt/202301/t20230101_6066389.html      ",1.00,,,1.00,"A negative PCR test is required to enter the country, but no quarantine will be mandated. Self-isolation at home is recommended for those having mild symptoms.  http://web.archive.org/web/20230118161759/http://k.sina.com.cn/article_1912032243_71f74bf30200179rx.html    http://web.archive.org/web/20230118161759/http://k.sina.com.cn/article_1912032243_71f74bf30200179rx.html",0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,"Extensive restrictions are in effect starting Jan. 9th among the 384 nursing homes in the region; no visitors are allowed. At large, the elderly population is strongly advised to stay at home.  http://web.archive.org/web/20230118120325/https://www.tj.gov.cn/sy/ztzl/tjsfyyqfkzt/yqdt/202201/t20220117_5780078.html",,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,4392,3,Over 50%,36.11,36.11,36.11,36.11,36.11,36.11,,,42.19,42.19,42.19,42.19,42.19,42.19,,,48.21,48.21,48.21,48.21,48.21,48.21,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230110,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,,,1.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,4392,3,Over 50%,36.11,36.11,36.11,36.11,36.11,36.11,,,42.19,42.19,42.19,42.19,42.19,42.19,,,48.21,48.21,48.21,48.21,48.21,48.21,,,0.00,0.00
China,CHN,Tianjin,CHN_TJ,STATE_TOTAL,20230111,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,,,1.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,0.00,,,,,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,1,,,,,3.00,1,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,4392,3,Over 50%,36.11,36.11,36.11,36.11,36.11,36.11,,,42.19,42.19,42.19,42.19,42.19,42.19,,,48.21,48.21,48.21,48.21,48.21,48.21,,,0.00,0.00
